CustomerID,frequency,recency,T,monetary_value,predicted_purchases_6m,expected_monetary_value,clv_6m,CLV Segment
12492.0,2,42,105,13.160500000000004,3.512961789388034,14.735590500347728,50.006256923499805,Medium Value
12493.0,2,31,197,19.715454545454545,1.4644262912626653,21.283253764128514,30.107657370843484,Medium Value
12494.0,7,349,366,16.183116883116885,3.5576006580944686,16.6325392017161,57.15722170865746,Medium Value
12497.0,1,0,82,74.50714285714285,2.010608875552114,77.51749975084924,150.56508069495905,High Value
12498.0,3,36,58,17.55217391304348,7.359427802648698,18.599365856943976,132.2305834799655,High Value
12500.0,11,310,334,69.80032786885245,5.789182224467793,70.07550343812889,391.86730938531986,High Value
12501.0,1,0,337,14.5596644295302,0.15749827305349062,17.703236067810792,2.6933698337302703,Low Value
12502.0,5,214,310,25.332448979591835,3.0205959324923324,25.957486632779517,75.73800720803442,High Value
12504.0,2,12,30,53.5611111111111,7.715822612856588,55.091262743712264,410.6462112038032,High Value
12506.0,1,0,233,3.1956521739130435,0.36638882411494816,6.364476817485565,2.252578608705651,Low Value
12507.0,3,164,299,62.13380952380952,2.01986800195091,63.14792950370046,123.20930630101466,High Value
12508.0,2,2,29,5.772028985507246,7.595896345891729,7.355337914057861,53.97403713390436,Medium Value
12509.0,1,0,284,25.214285714285715,0.2361653437099024,28.334180749476197,6.463946539087234,Low Value
12510.0,2,182,325,29.774848484848484,1.410501790311101,31.331458323920998,42.68907890599654,Medium Value
12512.0,2,0,66,4.059705882352941,3.9986228176996486,5.644919481633917,21.805188868179386,Low Value
12513.0,1,0,113,17.494,1.3309388096707133,20.631050984305347,26.525887838503756,Low Value
12514.0,1,0,267,19.954509803921567,0.27179819393754673,23.08609306558621,6.061347717842929,Low Value
12515.0,1,0,353,23.98125,0.14060236526801337,27.10388507600684,3.6812119049714647,Low Value
12516.0,2,102,181,50.46384615384615,2.3555013627875536,51.99744297146958,118.31460720627665,High Value
12517.0,5,161,190,8.812816901408452,4.7026944934059225,9.445209585432451,42.90664458678196,Medium Value
12518.0,5,109,110,16.58782258064516,7.280910925403937,17.216753601222134,121.0911694576257,High Value
12519.0,1,0,64,18.935555555555556,2.612770607860688,22.06940312813851,55.70488980131833,Medium Value
12520.0,5,194,274,17.330657894736845,3.3835220364023533,17.959258182969688,58.69725745049093,Medium Value
12521.0,1,0,143,15.781052631578946,0.9256238831873363,18.92191011203957,16.919402920728984,Low Value
12522.0,2,12,51,16.06,5.644064662446397,17.63186529549444,96.13599347767573,High Value
12523.0,11,312,332,16.884622641509434,5.823451025392538,17.170509741003993,96.58713428268007,High Value
12524.0,8,324,334,31.15083333333333,4.3485649433089275,31.539927756772496,132.48383123276477,High Value
12526.0,3,93,94,18.54450704225352,5.430720232485466,19.590962844352912,102.77674431111463,High Value
12527.0,3,243,326,19.37277777777778,1.9445620843616782,20.418619144368467,38.35378719909297,Medium Value
12528.0,6,303,313,21.01608695652174,3.583579970770339,21.538591917106864,74.55766058694492,High Value
12530.0,4,277,337,25.186060606060607,2.3777619434564516,25.9673521795565,59.64228877841132,Medium Value
12531.0,1,0,15,7.365882352941177,6.2637783757383625,10.525439948713085,63.69353455887247,Medium Value
12532.0,1,0,30,21.864375000000003,4.611218274950523,24.99171417649309,111.33306149419158,High Value
12534.0,1,0,131,17.28857142857143,1.0662970606394584,20.426078914390917,21.040235446874235,Low Value
12535.0,2,94,187,21.069117647058825,2.2585547337208047,22.63541114377901,49.38458520085288,Medium Value
12536.0,3,15,59,48.2828735632184,6.806677388049221,49.307268573383844,324.21684285255526,High Value
12538.0,1,0,29,17.33095238095238,4.69936601347279,20.468365688202653,92.92557361904692,High Value
12539.0,4,311,334,20.396886446886448,2.4107211051967377,21.180843076960162,49.322899808048504,Medium Value
12540.0,17,342,362,28.03397489539749,8.079845807845112,28.217513417143632,220.22965862887145,High Value
12541.0,3,251,281,18.868846153846157,2.242050259959012,19.915061351686003,43.1309858346774,Medium Value
12544.0,1,0,36,19.61578947368421,4.130172735116523,22.748125436604322,90.76617431757386,High Value
12545.0,2,184,260,20.0078,1.7657930229097853,21.575274033649368,36.80124187374042,Medium Value
12546.0,2,31,78,16.833333333333332,4.384853048688438,18.40433842588938,77.95860234065754,High Value
12547.0,2,82,281,25.975,1.3439341115106485,27.535836529803703,35.74713566953713,Medium Value
12548.0,1,0,166,19.04,0.7149397214490618,22.173615477082794,15.31398555161471,Low Value
12550.0,1,0,79,16.92684210526316,2.0975785162626157,20.06515342271449,40.65915321202171,Medium Value
12551.0,1,0,358,16.8,0.13580755085991353,19.938593184830864,2.6156811717718753,Low Value
12552.0,2,0,40,21.891,6.180751421827752,23.456379291183527,140.05593463688743,High Value
12553.0,10,321,330,19.33130890052356,5.3731639615782445,19.645233554306074,101.96314080354996,High Value
12556.0,2,100,151,4.989338842975207,2.7752740257442565,6.573518382336759,17.62301550559594,Low Value
12557.0,5,355,372,363.36242424242425,2.628453426569532,363.836960911093,923.7686000840708,High Value
12558.0,1,0,8,24.54181818181818,7.385454969639084,27.663207568279503,197.37941524779225,High Value
12559.0,2,8,320,26.74809523809524,0.18279976092261394,28.308071829801353,4.998603651850878,Low Value
12560.0,3,137,143,20.323904761904764,3.958249212034649,21.369040554620543,81.70756240256944,High Value
12561.0,1,0,303,14.928125,0.20312336816109847,18.070877848532163,3.5457553363945093,Low Value
12562.0,7,190,199,22.510357142857146,6.061618755380095,22.957767008824273,134.42572720045075,High Value
12564.0,1,0,261,21.757142857142856,0.2860043459501068,24.88472032393431,6.875084735749962,Low Value
12565.0,1,0,289,16.21333333333333,0.22683850488821386,19.353230203526785,4.240731871109546,Low Value
12566.0,1,0,86,18.507894736842104,1.9016283016745807,21.642692653429904,39.75876768248618,Medium Value
12567.0,10,346,370,21.07910313901345,4.840574906164554,21.39263862120825,100.02666211413671,High Value
12569.0,32,250,252,21.939840425531912,20.45792685219595,22.037775363408315,435.49925314047147,High Value
12571.0,2,81,122,15.28264705882353,3.2832437151597538,16.855377028392326,53.45916091882641,Medium Value
12572.0,2,43,52,17.006999999999998,5.919567674211892,18.577811917672037,106.23803634701653,High Value
12573.0,1,0,227,5.733571428571429,0.38722727699295567,8.896756330921683,3.3279226071544556,Low Value
12574.0,1,0,316,19.85909090909091,0.18388600109778205,22.99088620976096,4.08388188142423,Low Value
12576.0,5,268,305,14.952613636363637,3.131569885010304,15.582272700528515,47.13589341822711,Medium Value
12577.0,3,323,359,4.474829931972788,1.8025936111293217,5.531723032942951,9.632009212290813,Low Value
12578.0,2,308,330,24.51324561403509,1.4544769617646351,26.075708099120707,36.63576281027941,Medium Value
12579.0,1,0,78,15.18689655172414,2.127627851354325,18.329074360453625,37.67333424464938,Medium Value
12580.0,1,0,247,17.320833333333333,0.32303254209885135,20.45826912703974,6.383942500100565,Low Value
12581.0,1,0,40,13.180666666666667,3.8488793546432674,16.32730270130832,60.70962332501938,Medium Value
12582.0,2,49,289,23.24363636363637,0.9364293826472275,24.807511074938976,22.439994097004206,Low Value
12583.0,15,370,374,29.47927125506073,6.984133818431446,29.687063386796382,200.27813644701217,High Value
12584.0,9,276,280,24.355729166666663,5.653725410894383,24.703282672650964,134.91111140101162,High Value
12585.0,2,117,351,23.44942528735632,1.1422321782839302,25.013071093180212,27.59832260248624,Low Value
12586.0,1,0,17,17.903636363636366,5.993832040863816,21.039777057717977,121.83259831767549,High Value
12587.0,1,0,8,36.0,7.385454969639084,39.09592711841885,278.95287320376906,High Value
12588.0,1,0,39,21.49,3.9165761758774877,24.618171109233344,93.14756477064948,High Value
12589.0,2,115,145,18.47657142857143,2.89979424032381,20.045748695819714,56.15219153155221,Medium Value
12590.0,2,0,211,145.06264705882353,0.4049240979863185,146.49101866113622,57.30001928006989,Medium Value
12591.0,1,0,317,17.41730769230769,0.18250533578763461,20.554529101565812,3.6236965920887156,Low Value
12592.0,2,121,213,24.311111111111117,2.053053598921454,25.8737984367485,51.31335953229724,Medium Value
12593.0,3,110,219,19.909523809523808,2.6192213065854837,20.95496700217581,53.01828934481579,Medium Value
12594.0,10,285,323,28.290000000000003,5.453823433250449,28.601929872038617,150.6789566288929,High Value
12596.0,2,190,242,22.898888888888887,1.8935307478242196,24.46314707362785,44.74580516546822,Medium Value
12597.0,4,248,268,18.50106796116505,2.9293413128709913,19.286079567181964,54.57272120246264,Medium Value
12598.0,8,275,285,22.90212121212121,5.006830555163527,23.29351137612491,112.65649341778233,High Value
12599.0,7,275,304,16.654516129032256,4.1938606281486335,17.10378851359795,69.28897492517318,Medium Value
12600.0,10,342,371,40.61,4.825803217072185,40.91918664640309,190.744069926726,High Value
12601.0,5,142,333,20.609285714285715,2.1660302726104956,21.236426260037643,44.4327865248435,Medium Value
12602.0,1,0,59,12.76,2.8206051817507887,15.907570836305055,43.34599831804254,Medium Value
12603.0,1,0,22,369.6,5.394478453535256,371.95460421451025,1938.4519423561562,High Value
12604.0,2,182,262,15.88625,1.7512732087294103,17.458308563072734,29.53400137175084,Low Value
12607.0,1,0,60,15.63871287128713,2.777340298838724,18.779886657876173,50.38771022125523,Medium Value
12609.0,3,240,318,18.78083333333333,1.9901831875866354,19.82711382166314,38.116499058382296,Medium Value
12610.0,5,103,126,19.80698113207547,6.529509555632784,20.434478887655946,128.889424317447,High Value
12611.0,1,0,52,18.35876923076923,3.150113962329883,21.493898532708375,65.41033443552305,Medium Value
12612.0,1,0,74,37.054736842105264,2.253465353515483,40.14832013384951,87.40114146190338,High Value
12613.0,5,204,262,21.85869281045752,3.554003249025209,22.485277083062687,77.1928624322426,High Value
12614.0,1,0,278,15.78,0.24801736813663577,18.920859819609,4.533089835605242,Low Value
12615.0,4,166,168,21.820857142857143,4.357457789937819,22.604021368573907,95.1455078645033,High Value
12616.0,2,202,297,22.290625,1.564846263133779,23.855559775753456,36.059967749702736,Medium Value
12617.0,1,0,29,8.465,4.69936601347279,11.622115146473782,52.76394476746935,Medium Value
12618.0,1,0,22,16.11909090909091,5.394478453535256,19.259197203947465,100.36985106570116,High Value
12619.0,9,237,253,40.45822222222222,6.1688631441550585,40.801791990930475,243.1331366687599,High Value
12620.0,3,189,205,14.558804347826088,2.945800404827888,15.608216861007456,44.414449526461006,Medium Value
12621.0,20,364,366,29.31406852248394,9.34857621140623,29.469936799851915,266.1205269868628,High Value
12622.0,1,0,232,16.37272727272727,0.3697612772523812,19.51226993914969,6.969543662680642,Low Value
12623.0,1,0,276,16.950000000000003,0.2521369259556868,20.088259856187022,4.89271908769055,Low Value
12624.0,2,71,178,16.87184210526316,2.2662855301653755,18.44280436330356,40.375221774136556,Medium Value
12625.0,2,107,319,31.207209302325584,1.257220916585521,32.762225881504946,39.78760886700686,Medium Value
12626.0,9,303,327,22.51863945578231,4.916935326803302,22.86664745553571,108.60585414497625,High Value
12627.0,7,129,140,19.47186956521739,8.061525859836138,19.92024585763146,155.12500816538147,High Value
12628.0,3,60,65,19.1819512195122,6.949236209033402,20.227934146837047,135.79273010622416,High Value
12630.0,2,34,44,19.8575,6.488450931831532,21.425141217056662,134.29587152380506,High Value
12631.0,1,0,57,20.661290322580644,2.9098529682027836,23.791302982966755,66.87945010633108,Medium Value
12633.0,4,229,288,21.425544554455445,2.729551242795651,22.208928761818104,58.557083408234305,Medium Value
12635.0,2,65,155,16.724554455445546,2.5755474119196173,18.295680546161584,45.51914418404093,Medium Value
12637.0,8,256,324,15.440769230769227,4.408071987373088,15.834236001176226,67.42212197293401,Medium Value
12638.0,1,0,33,17.222820512820515,4.3609976835011555,20.360474109730525,85.77980170161723,High Value
12639.0,1,0,239,22.095454545454547,0.3469537853192561,25.222280219070925,8.45338152095188,Low Value
12640.0,3,57,82,22.16188679245283,5.90091086267066,23.205659116226034,132.28085385506898,High Value
12641.0,1,0,115,18.59,1.2977847302447834,21.724615463014327,27.23609749867913,Low Value
12642.0,3,82,108,21.55872340425532,4.864648914902254,22.602943172308958,106.21740030951787,High Value
12643.0,6,204,333,139.36,3.175339810478072,139.83859318135063,428.9179964007828,High Value
12644.0,1,0,130,15.416451612903227,1.0791812714061855,18.55811930645118,19.347101181792237,Low Value
12645.0,4,282,316,24.31753424657534,2.5290780967602386,25.099309133438094,61.31732489024695,Medium Value
12646.0,2,44,49,29.932666666666663,6.138923574431742,31.48910095962228,186.74495071680744,High Value
12647.0,12,346,369,30.76710743801653,5.734804423443413,31.026598991565454,171.87273830452327,High Value
12648.0,1,0,155,15.145238095238096,0.8072884531394954,18.28750847701295,14.261560691698516,Low Value
12649.0,3,105,212,20.113225806451613,2.687157464815305,21.15851788699167,54.92188737759466,Medium Value
12650.0,1,0,3,15.722,8.412586867407837,18.862988706684618,153.30797152296634,High Value
12651.0,1,0,335,12.666666666666666,0.15979137760523476,15.814444907461224,2.441040267999987,Low Value
12652.0,1,0,331,19.16625,0.16450861585344054,22.299584925474228,3.543670319269262,Low Value
12653.0,2,147,297,51.391860465116274,1.499122745464205,52.92442502329476,76.64033370643209,High Value
12654.0,5,284,295,15.841578947368422,3.236237560771715,16.47084221777446,51.48912575660009,Medium Value
12656.0,5,216,234,32.152142857142856,3.9559608932699457,32.77414418007051,125.24089925422331,High Value
12657.0,4,67,79,34.961276595744685,7.640137973801477,35.737128504111034,263.7566013693733,High Value
12658.0,1,0,19,19.056944444444444,5.742041185935938,22.19052226773599,123.09792947192598,High Value
12659.0,1,0,30,18.336,4.611218274950523,21.4711798995179,95.64978917509818,High Value
12660.0,1,0,11,18.853846153846156,6.866940761922423,21.98787530032285,145.87039419364828,High Value
12662.0,11,372,373,16.73817391304348,5.25199636984032,17.02409065761172,86.36595068716939,High Value
12664.0,9,314,323,131.94270270270272,4.9792101651279745,132.26363932176065,636.1467764558877,High Value
12665.0,1,0,325,21.0,0.17192741556090987,24.129259982803237,4.00735094857293,Low Value
12667.0,1,0,58,18.791818181818183,2.8647674371365675,21.925985166293522,60.68084485506779,Medium Value
12668.0,4,343,356,23.64689440993789,2.2788050915983433,24.429042491228028,53.773847811828205,Medium Value
12669.0,3,105,257,27.16861386138613,2.1327525872066477,28.20867204826954,58.11482872034003,Medium Value
12670.0,5,222,233,32.56576086956522,3.974471022673767,33.18757803746923,127.41418761401582,High Value
12672.0,1,0,330,22.59,0.16571595779631515,25.715726699178493,4.11652801295668,Low Value
12673.0,2,321,327,14.536190476190477,1.4694437220369883,16.109750752844313,22.866737722440142,Low Value
12674.0,4,169,208,23.742168674698792,3.6226070966705994,24.52426373822479,85.81890637028876,High Value
12676.0,6,286,311,29.58644444444445,3.59819776098231,30.10576935430882,104.63879081250445,High Value
12678.0,12,311,354,106.83915151515151,5.929887983585146,107.08452709696626,613.3776267839405,High Value
12679.0,4,225,284,23.187916666666663,2.7628152982081278,23.970320157681552,63.97149111325996,Medium Value
12680.0,4,112,113,16.592499999999998,5.9432577763409675,17.378573676726827,99.77345788996637,High Value
12681.0,22,353,368,21.610564263322885,10.176787591697643,21.75304390645419,213.8377100894275,High Value
12682.0,31,367,371,23.406133333333333,14.06845360544653,23.507121900154885,319.4471578281092,High Value
12683.0,15,361,366,24.64119186046512,7.121819882635658,24.84970222426561,170.94884913868395,High Value
12684.0,7,205,213,21.748857142857144,5.725022197389379,22.196509212789415,122.75096653204403,High Value
12685.0,6,65,94,18.23617834394904,9.369126643459287,18.75971479597422,169.78627279270822,High Value
12686.0,1,0,372,12.734285714285717,0.12346348721870364,15.881913692644002,1.8941179718351844,Low Value
12688.0,1,0,114,28.501812865497072,1.3142319401541451,31.614402387574803,40.137220903904826,Medium Value
12689.0,2,101,128,17.327916666666667,3.1964423537649505,18.89837161865813,58.35403501553438,Medium Value
12690.0,1,0,206,24.313125,0.47309778122962814,27.435022586382335,12.538162072740022,Low Value
12691.0,6,329,357,32.36875,3.1797738918511755,32.887042529033145,101.01297102331237,High Value
12693.0,4,192,319,21.946410256410257,2.406454304975707,22.729504614934886,52.83559997339085,Medium Value
12694.0,2,112,183,23.504594594594597,2.35417227243386,25.068179033866514,57.007741976437316,Medium Value
12695.0,4,203,210,21.55925925925926,3.6183286931364127,22.342569057706783,78.09203320671266,High Value
12697.0,3,140,169,23.355853658536585,3.4428466297809592,24.39874026269267,81.14395416534354,High Value
12700.0,4,207,215,18.432798507462685,3.546518313127896,19.217848103736504,65.83732525290205,Medium Value
12701.0,2,162,242,15.0511320754717,1.870744404178743,16.624119566422774,30.041440113732257,Medium Value
12702.0,1,0,20,18.25,5.622374751332598,21.385371007940375,116.15905398267626,High Value
12703.0,1,0,71,13.502380952380951,2.354159096705402,16.64830207644552,37.86215740379884,Medium Value
12704.0,8,162,170,26.600454545454543,7.76973003103975,26.990815407704257,202.57607462902303,High Value
